code,name,change_rate,current_price,change_value,buy_price,sell_price,total_volume,total_amount,current_volume,speed_1min,real_change_rate,avg_diff,turnover_rate,order_ratio,total_market_cap,circulating_market_cap,circulation_ratio,speed_4min,deviation_today,deviation_unusual,deviation_10d,deviation_30d,unusual_count_10d,inner_volume,outer_volume,inner_outer_ratio,remark,negative_factor,positive_factor,main_net_volume,volume_ratio,pe_ttm,net_profit,pb_ratio,eps,sub_industry,industry,prev_close,open_price,open_change_rate,auction_turnover,high_price,low_price,change_5d,change_10d,change_20d,ytd_change,amplitude,buy_volume,sell_volume,trade_count,contribution,institution_trend,unusual_type,total_shares,circulating_shares,total_profit,net_profit_growth,bvps,golden_cross_count,retail_count,self_select_time,self_select_price,self_select_profit,listing_date
002489,浙江永强,0.0181,3.93,0.07,3.92,3.93,69272208.0,270462800.0,638500.0,0.0026,0.0155,0.66,0.0362,-59.2,8524234100.0,7518203700.0,0.882,0.0026,,,,,,30962814.0,38309394.0,0.808,,,,-0.5,1.66,13.05,678606670.0,1.82,0.31,成品家居,家居用品,3.86,3.87,0.0026,,3.94,3.87,0.0679,0.1133,0.0565,0.2281,0.0181,424500.0,1619600.0,45676.0,,-27.18,,2169016300.0,1913028900.0,811243480.0,0.3922,2.16,0.0,48.36,,,,2010-10-21
600908,无锡银行,0.0181,6.18,0.11,6.18,6.19,27138225.0,167141480.0,166700.0,0.0016,0.0148,0.35,0.013600000000000001,-57.87,13563133000.0,12355752300.0,0.9109999999999999,0.0016,,,,,,8173700.0,18964525.0,0.431,,,,-0.18,1.7,5.85,1832667000.0,0.607,0.82,农商行,银行,6.07,6.09,0.0033,,6.22,6.07,0.0,0.0032,0.051,0.0861,0.024700000000000003,15300.0,387100.0,27618.0,0.01,-34.08,,2194681700.0,1999312700.0,2017480000.0,0.0378,10.18,5.0,26.54,,,,2016-09-23
300895,铜牛信息,0.0181,48.39,0.86,48.39,48.4,5803185.0,276341300.0,147730.0,0.0008,0.0296,1.62,0.042,70.93,6813343800.0,6686155400.0,0.9813,0.0008,,,,,,2995234.0,2807951.0,1.07,,,,0.23,0.79,,-58483672.0,8.71,-0.415,通信应用增值服务,通信服务,47.53,47.0,-0.011200000000000002,,48.39,46.4,0.0729,0.1381,0.0362,0.3704,0.04190000000000001,5270.0,7100.0,14266.0,,9.74,,140800660.0,138172250.0,-62468525.0,0.0886,5.56,0.0,-111.87,,,,2020-09-24
301052,果麦文化,0.0181,45.02,0.8,45.02,45.05,11288491.0,507690100.0,100.0,-0.0046,0.0049,0.1,0.1408,0.53,4455149400.0,3610420300.0,0.8104,-0.0046,,,,,,5662644.0,5625847.0,1.01,,,,-0.05,1.19,140.7,12065825.0,6.18,0.122,出版,文化传媒,44.22,44.8,0.0131,,45.55,44.44,0.019,-0.0033,-0.43079999999999996,0.7733,0.025099999999999997,3852.0,1500.0,26955.0,,-0.56,,98959339.0,80195919.0,12845276.0,-0.4318,7.28,4.0,125.33,,,,2021-08-30
300886,华业香料,0.0181,29.31,0.52,29.31,29.32,2566808.0,75390315.0,21400.0,-0.0003,0.0040999999999999995,-0.21,0.0588,20.96,2192329400.0,1279273050.0,0.5835,-0.0003,,,,,,1287650.0,1279158.0,1.01,,,,0.47,1.37,75.31,24836674.0,3.75,0.333,化妆品,美容护理,28.79,29.19,0.0139,,30.16,28.57,0.0021,0.023799999999999998,0.044199999999999996,0.5724,0.0552,40400.0,7700.0,7274.0,,21.93,,74798000.0,43646300.0,26963279.0,0.39409999999999995,7.82,6.0,-137.44,,,,2020-09-16
603882,金域医学,0.0181,30.44,0.54,30.44,30.45,6125292.0,185417040.0,51600.0,-0.0003,0.0143,0.57,0.013300000000000001,-51.92,14101582000.0,14006497000.0,0.9933,-0.0003,,,,,,2800950.0,3324342.0,0.843,,,,0.03,1.27,,-79609541.0,2.07,-0.17,其他医疗服务,医疗服务,29.9,30.01,0.0037,,30.54,30.01,0.060599999999999994,0.081,0.043899999999999995,0.1422,0.0177,15300.0,33000.0,15510.0,0.01,7.24,,463258280.0,460134580.0,-82117770.0,-1.848,14.74,1.0,-7.72,,,,2017-09-08
688429,时创能源,0.0181,16.35,0.29,16.32,16.35,2355881.0,38126998.0,27979.0,-0.0006,0.013000000000000001,1.04,0.0197,-33.9,6540013100.0,1959175800.0,0.29960000000000003,-0.0006,,,,,,1184479.0,1171402.0,1.01,,,,-0.07,0.96,,-254393500.0,4.53,-0.64,光伏电池组件,光伏设备,16.06,16.14,0.005,,16.39,15.93,0.0638,0.0562,0.0857,-0.041100000000000005,0.0286,3472.0,1012.0,5576.0,0.01,-16.12,,400000800.0,119827267.0,-316868840.0,0.5044,3.61,1.0,7.05,,,,2023-06-29
600271,航天信息,0.0181,8.46,0.15,8.45,8.46,22551772.0,188821420.0,270700.0,0.0,0.0181,1.05,0.012199999999999999,-37.21,15675404000.0,15675404000.0,1.0,0.0,,,,,,10053343.0,12498429.0,0.804,,,,0.08,1.33,,-457724860.0,1.16,-0.25,IT服务,IT服务,8.31,8.31,0.0,,8.46,8.26,0.0070999999999999995,0.033,0.023,-0.0709,0.0241,297000.0,338700.0,17684.0,0.01,11.46,,1852884600.0,1852884600.0,-587225180.0,-23.29,7.29,8.0,-6.88,,,,2003-07-11
000589,贵州轮胎,0.018000000000000002,5.08,0.09,5.07,5.08,48281100.0,244042250.0,278600.0,0.0,0.018000000000000002,0.51,0.031400000000000004,-52.74,7897817100.0,7808803300.0,0.9887,0.0,,,,,,19748705.0,28532395.0,0.692,,,,-0.13,0.73,15.64,449974360.0,0.887,0.29,轮胎轮毂,汽车零部件,4.99,4.99,0.0,,5.1,4.99,0.0717,0.0901,0.13140000000000002,0.036699999999999997,0.022000000000000002,703800.0,74170.0,38939.0,,-9.9,,1554688400.0,1537166000.0,493982030.0,-0.1972,5.73,1.0,18.55,,,,1996-03-08
300961,深水海纳,0.018000000000000002,16.38,0.29,16.38,16.39,4727399.0,76880996.0,47500.0,-0.0012,0.011699999999999999,0.73,0.031,-22.2,2903846400.0,2499075800.0,0.8606,-0.0012,,,,,,2031500.0,2695899.0,0.754,,,,-0.09,0.52,,-24119556.0,3.96,-0.136,水务及水治理,环境治理,16.09,16.19,0.0062,,16.5,16.02,-0.048799999999999996,-0.0955,0.0315,0.6299,0.0298,14300.0,8000.0,8381.0,,-10.68,,177280000.0,152568730.0,-32804467.0,-11.66,4.14,1.0,14.79,,,,2021-03-30
002839,张家港行,0.018000000000000002,4.52,0.08,4.51,4.52,45091532.0,202629690.0,441100.0,0.0022,0.015700000000000002,0.59,0.018500000000000003,-56.45,11048439300.0,11038219800.0,0.9991,0.0022,,,,,,17393427.0,27698105.0,0.628,,,,-0.24,1.46,5.62,1571937200.0,0.602,0.6,农商行,银行,4.44,4.45,0.0023,,4.53,4.44,-0.0044,0.015700000000000002,0.0711,0.1106,0.0203,142051.0,283194.0,30521.0,,-24.77,,2444345000.0,2442084000.0,1775367600.0,0.0579,7.51,3.0,15.73,,,,2017-01-24
000597,东北制药,0.018000000000000002,5.65,0.1,5.65,5.66,14302166.0,80276063.0,172400.0,-0.0018,0.0125,0.67,0.0101,-24.19,8063048700.0,7962635300.0,0.9875,-0.0018,,,,,,6104644.0,8197522.0,0.745,,,,-0.02,1.1,21.53,172703080.0,1.5,0.121,化学制剂,化学制药,5.55,5.58,0.0054,,5.66,5.55,-0.0018,0.0018,0.062,0.0928,0.019799999999999998,163700.0,280500.0,13805.0,,-5.94,,1427088300.0,1409316000.0,239829760.0,-0.1696,3.76,6.0,0.74,,,,1996-05-23
603557,ST起步,0.018000000000000002,2.26,0.04,2.25,2.26,32616457.0,73323333.0,179200.0,0.0,0.018000000000000002,0.54,0.052300000000000006,37.82,1408967400.0,1408967400.0,1.0,0.0,,,,,,14171205.0,18445252.0,0.768,,,,-0.29,5.68,,-81834622.0,17.99,-0.136,服装,服装家纺,2.22,2.22,0.0,,2.32,2.22,-0.0424,-0.03,-0.1308,-0.096,0.045,611600.0,386100.0,2499.0,,-4.38,,623436890.0,623436890.0,-82727035.0,-0.4633,0.13,4.0,125.61,,,,2017-08-18
601600,中国铝业,0.018000000000000002,10.17,0.18,10.17,10.18,402931320.0,4028579200.0,2934790.0,0.0,0.003,1.72,0.030600000000000002,-70.72,174472780000.0,133894380000.0,0.7674,0.0,,,,,,218566520.0,184364800.0,1.19,,,,0.11,0.86,12.23,10872083000.0,2.38,0.635,铝,工业金属,9.99,10.14,0.015,,10.22,9.75,0.0819,0.2151,0.3565,0.434,0.047,39110.0,1264000.0,209192.0,0.16,3.84,,17155632000.0,13165622400.0,20774999000.0,0.2065,4.28,1.0,-4.68,20251030,10.34,-0.016399999999999998,2007-04-30
300810,中科海讯,0.018000000000000002,44.09,0.78,44.09,44.1,3369201.0,147557320.0,40700.0,-0.0002,0.0159,0.68,0.0296,-69.94,5204824500.0,5025842200.0,0.9656,-0.0002,,,,,,1600100.0,1769101.0,0.905,,,,0.36,0.56,,-76922206.0,7.0,-0.66,航海装备,军工装备,43.31,43.4,0.0021,,44.2,43.4,0.011000000000000001,-0.0712,-0.0327,1.2952000000000001,0.018500000000000003,21700.0,7300.0,6922.0,,22.05,,118050000.0,113990525.0,-90953937.0,0.16269999999999998,6.3,6.0,-192.15,,,,2019-12-06
002729,好利科技,0.018000000000000002,14.7,0.26,14.69,14.7,4361955.0,63601082.0,43900.0,0.0,0.0075,0.83,0.024900000000000002,44.37,2689657800.0,2579316600.0,0.9590000000000001,0.0,,,,,,1973990.0,2387965.0,0.827,,,,0.04,0.93,64.66,38991410.0,4.85,0.21,其他电子,其他电子,14.44,14.59,0.0104,,14.7,14.45,-0.0134,0.0273,0.0381,0.17300000000000001,0.0173,37600.0,23800.0,8637.0,,5.49,,182969920.0,175463710.0,42924586.0,0.1435,3.03,4.0,-2.88,,,,2014-09-12
300167,ST迪威迅,0.018000000000000002,6.23,0.11,6.22,6.23,7851100.0,48500724.0,85800.0,0.0,0.0298,0.86,0.0219,-10.75,2425800000.0,2235904900.0,0.9217,0.0,,,,,,3268350.0,4582750.0,0.713,,,,-0.24,0.91,179.7,-7045745.0,84.42,-0.018,IT服务,IT服务,6.12,6.05,-0.011399999999999999,,6.3,6.05,0.0,0.011399999999999999,0.0892,1.7325,0.0408,80400.0,11200.0,2380.0,,-18.84,,389374000.0,358893250.0,-3993484.0,0.7561,0.07,2.0,165.45,,,,2011-01-25
002758,浙农股份,0.018000000000000002,9.64,0.17,9.64,9.65,13565050.0,130659290.0,81200.0,-0.001,0.0147,0.08,0.0262,-1.83,5026289200.0,4996523300.0,0.9941,-0.001,,,,,,6290100.0,7274950.0,0.865,,,有,-0.0,0.64,11.49,217877400.0,1.05,0.43,综合,综合,9.47,9.5,0.0032,,9.75,9.44,0.0536,0.0711,0.0819,0.1408,0.0327,18400.0,25300.0,17822.0,,-0.42,,521399300.0,518311550.0,628651740.0,0.358,9.2,2.0,0.0,,,,2015-05-27
002315,焦点科技,0.018000000000000002,48.2,0.85,48.2,48.21,12647851.0,610491920.0,90800.0,0.0008,0.0017000000000000001,-0.14,0.0625,58.94,15290769000.0,9751595600.0,0.6377,0.0008,,,,,,6604600.0,6043251.0,1.09,,,,0.21,1.48,29.99,416315690.0,5.84,1.31,互联网电商,互联网电商,47.35,48.12,0.0163,,48.96,47.66,0.0575,0.099,0.0415,0.1892,0.0275,22900.0,1800.0,38018.0,,8.19,,317235870.0,202315260.0,449330140.0,0.1638,8.25,0.0,-50.98,,,,2009-12-09
300638,广和通,0.0179,27.8,0.49,27.79,27.8,21477526.0,591205210.0,300.0,0.0,0.015700000000000002,1.0,0.0403,-6.03,25034838000.0,14815358000.0,0.5918,0.0,,,,,,10269282.0,11208244.0,0.916,,,,0.07,1.12,75.36,316185900.0,4.01,0.415,通信终端及配件,通信设备,27.31,27.37,0.0022,,27.87,26.9,0.0,-0.0204,-0.07150000000000001,0.40399999999999997,0.0355,56700.0,197906.0,36028.0,0.13,2.44,,900533740.0,532926550.0,338318600.0,-0.515,6.93,2.0,-5.59,,,,2017-04-13
301215,中汽股份,0.0179,6.81,0.12,6.81,6.82,24795351.0,167305150.0,247700.0,-0.0015,0.0179,0.94,0.018799999999999997,-66.86,9015759000.0,9005544000.0,0.9989,-0.0015,,,,,,10221998.0,14573353.0,0.701,,,,-0.12,1.22,44.04,159930260.0,3.09,0.12,汽车服务,汽车服务及其他,6.69,6.69,0.0,,6.82,6.63,0.0429,0.0827,0.011899999999999999,0.15460000000000002,0.028399999999999998,58700.0,482000.0,23523.0,,-11.77,,1323900000.0,1322400000.0,187707730.0,0.3126,2.21,0.0,28.7,,,,2022-03-08
600880,博瑞传播,0.0179,5.11,0.09,5.11,5.12,22497323.0,114177540.0,296100.0,-0.002,0.0159,0.69,0.0206,-51.05,5586927000.0,5585384200.0,0.9997,-0.002,,,,,,9782498.0,12714825.0,0.769,,,,0.11,1.0,387.7,7846822.0,1.84,0.01,教育,教育,5.02,5.03,0.002,,5.12,5.0,0.0139,0.08259999999999999,0.0471,0.0803,0.0239,199400.0,919200.0,14628.0,0.01,9.99,,1093332090.0,1093030180.0,15303653.0,-0.35969999999999996,2.78,2.0,-7.04,,,,1995-11-15
600622,光大嘉宝,0.0179,2.84,0.05,2.83,2.84,35179312.0,99037694.0,722400.0,0.0,0.0179,0.89,0.0235,-28.79,4259106500.0,4259106500.0,1.0,0.0,,,,,,13910665.0,21268647.0,0.654,,,,0.24,0.99,,-554229440.0,1.45,-0.37,住宅开发,房地产,2.79,2.79,0.0,,2.84,2.76,0.0,0.0179,0.010700000000000001,-0.1207,0.0287,728500.0,2205156.0,13153.0,0.0,13.32,,1499685400.0,1499685400.0,-464257300.0,-0.3206,1.96,6.0,-16.05,,,,1992-12-03
600873,梅花生物,0.0179,11.37,0.2,11.36,11.37,45135015.0,508815080.0,133600.0,0.0,0.0152,0.87,0.0161,-66.86,31884228000.0,31884228000.0,1.0,0.0,,,,,,21714138.0,23420877.0,0.927,,,,-0.23,1.7,8.46,3025092400.0,1.98,1.06,食品及饲料添加剂,化学制品,11.17,11.2,0.0027,,11.38,11.14,0.0431,0.0676,0.0666,0.1839,0.0215,77200.0,136800.0,69300.0,0.03,-28.42,,2804241700.0,2804241700.0,3442504500.0,0.5161,5.75,0.0,8.36,,,,1995-02-17
688661,和林微纳,0.0179,49.0,0.86,49.0,49.06,4629000.0,224715100.0,59440.0,0.0,0.0285,0.95,0.0305,44.13,7442503500.0,7442503500.0,1.0,0.0,,,,,,2147210.0,2481790.0,0.865,,,,-0.12,0.78,192.5,36779886.0,6.01,0.242,消费电子零部件及组装,消费电子,48.14,47.64,-0.0104,,49.5,47.26,-0.0121,0.0029,-0.041299999999999996,0.9344,0.04650000000000001,4327.0,1000.0,11417.0,0.01,-7.8,,151887830.0,151887830.0,36488653.0,4.471,8.15,1.0,24.02,,,,2021-03-29
002219,新里程,0.0179,2.28,0.04,2.27,2.28,72978700.0,165525420.0,1324800.0,0.0,0.013300000000000001,0.53,0.0223,-0.64,7723230400.0,7460259700.0,0.966,0.0,,,,,,25534874.0,47443826.0,0.538,,,,-0.06,0.92,394.4,-38468212.0,3.92,-0.011,医院,医疗服务,2.24,2.25,0.0045000000000000005,,2.29,2.24,-0.0044,-0.0339,0.045899999999999996,-0.1364,0.0223,2427500.0,212600.0,17603.0,,-2.97,,3387381800.0,3272043700.0,-12195345.0,-1.6780000000000002,0.58,1.0,-5.07,,,,2008-03-06
000548,湖南投资,0.0179,5.7,0.1,5.69,5.7,13438543.0,76158135.0,230800.0,0.0,0.0179,0.59,0.0269,-6.5,2845530100.0,2845291800.0,0.9998999999999999,0.0,,,,,,6368100.0,7070443.0,0.901,,,,0.04,1.08,61.86,56370766.0,1.38,0.11,高速公路,公路铁路运输,5.6,5.6,0.0,,5.71,5.56,0.0124,0.0478,0.0775,0.1176,0.0268,130700.0,21300.0,12405.0,,6.68,,499215810.0,499174000.0,81276165.0,-0.3859,4.14,3.0,0.0,,,,1993-12-20
605090,九丰能源,0.0179,33.06,0.58,33.06,33.08,5408049.0,176634950.0,80300.0,-0.0012,0.0163,1.23,0.0078000000000000005,-44.02,22984704000.0,22934033000.0,0.9978,-0.0012,,,,,,2705755.0,2702294.0,1.0,,,,-0.02,0.66,16.53,1241053180.0,2.14,1.93,燃气,燃气,32.48,32.53,0.0015,,33.14,32.15,-0.0268,-0.0042,0.0455,0.21100000000000002,0.0305,2800.0,400.0,12275.0,0.02,-4.61,,695242110.0,693709410.0,1332982200.0,-0.1913,15.46,3.0,2.54,,,,2021-05-25
301232,飞沃科技,0.0179,43.9,0.77,43.89,43.9,5308542.0,230214960.0,66000.0,0.0023,0.0183,1.24,0.1188,53.36,3299627000.0,1960892900.0,0.5943,0.0023,,,,,,2862266.0,2446276.0,1.17,,,,-0.6,0.92,,45993181.0,2.34,0.61,风电零部件,风电设备,43.13,43.11,-0.0005,,44.64,41.8,0.0354,-0.041100000000000005,0.135,0.7773,0.0658,1700.0,700.0,14777.0,,-12.6,,75162347.0,44667265.0,52409171.0,1.633,18.78,2.0,184.98,,,,2023-06-15
600123,兰花科创,0.0178,6.85,0.12,6.85,6.86,32644715.0,223297840.0,492300.0,-0.0015,0.0148,0.14,0.0222,-43.35,10091694100.0,10091694100.0,1.0,-0.0015,,,,,,12900421.0,19744294.0,0.653,,,有,0.15,0.93,471.4,10513875.0,0.638,0.007,煤炭开采,煤炭开采加工,6.73,6.75,0.003,,6.89,6.73,-0.0115,-0.0379,0.0426,-0.1855,0.023799999999999998,138170.0,56000.0,16636.0,0.01,11.9,,1473240000.0,1473240000.0,-111438870.0,-0.9851000000000001,10.73,2.0,-25.31,,,,1998-12-17
601963,重庆银行,0.0178,10.86,0.19,10.86,10.87,17418590.0,187724130.0,61300.0,-0.0018,0.0131,0.78,0.009300000000000001,-82.47,37734007000.0,20410309000.0,0.5409,-0.0018,,,,,,7992190.0,9426400.0,0.848,,,,-0.0,0.77,6.78,4879181000.0,0.672,1.4,城商行,银行,10.67,10.72,0.004699999999999999,,10.89,10.64,0.0392,0.0554,0.20670000000000002,0.2249,0.023399999999999997,22500.0,4700.0,27977.0,0.03,-0.83,,3474586300.0,1879402300.0,5617596000.0,0.10189999999999999,16.15,3.0,-0.66,,,,2021-02-05
002363,隆基机械,0.0178,8.58,0.15,8.58,8.59,16320420.0,139135380.0,345500.0,0.0,0.0178,0.65,0.0393,-37.29,3576961700.0,3567205100.0,0.9973000000000001,0.0,,,,,,7484510.0,8835910.0,0.847,,,,0.1,0.74,69.2,41460370.0,1.68,0.1,底盘与发动机系统,汽车零部件,8.43,8.43,0.0,,8.6,8.37,0.009399999999999999,0.1,0.0916,0.318,0.0273,127300.0,132400.0,18185.0,,10.87,,416895300.0,415758170.0,44649603.0,0.1282,5.11,2.0,2.16,,,,2010-03-05
300011,鼎汉技术,0.0178,8.02,0.14,8.01,8.02,6664780.0,53084605.0,106700.0,0.0,0.0165,0.7,0.0131,-20.18,4480376100.0,4068193200.0,0.9079999999999999,0.0,,,,,,2922600.0,3742180.0,0.781,,,,-0.1,0.87,545.9,12808994.0,3.34,0.023,轨交设备,轨交设备,7.88,7.89,0.0013,,8.05,7.83,-0.0147,0.0375,0.024300000000000002,0.1016,0.0279,104100.0,19400.0,8991.0,,-23.27,,558650390.0,507256000.0,12455821.0,-0.18510000000000001,2.4,5.0,13.15,,,,2009-10-30
003816,中国广核,0.0178,4.01,0.07,4.01,4.02,137040370.0,546172660.0,682800.0,0.0,0.0101,0.62,0.0034999999999999996,-23.83,202499430000.0,157733290000.0,0.7789,0.0,,,,,,53003754.0,84036616.0,0.631,,,,0.01,0.73,21.54,8575941300.0,1.64,0.17,新能源发电,电力,3.94,3.97,0.0076,,4.02,3.94,-0.0291,0.0025,0.1047,-0.0062,0.0203,488300.0,4214700.0,57634.0,1.07,3.46,,50498611000.0,39334986000.0,16271676000.0,-0.1414,2.44,0.0,-0.91,,,,2019-08-26
300371,汇中股份,0.0178,13.18,0.23,13.18,13.19,5073004.0,66358520.0,43200.0,0.0,0.017,0.77,0.0377,-13.68,2652044000.0,1771528800.0,0.6679999999999999,0.0,,,,,,2438384.0,2634620.0,0.926,,,,-0.16,1.17,36.32,69923290.0,2.26,0.351,仪器仪表,通用设备,12.95,12.96,0.0008,,13.25,12.93,-0.030899999999999997,0.0146,0.003,0.3872,0.024700000000000003,3100.0,12600.0,10683.0,,-33.84,,201217300.0,134410380.0,80140635.0,0.2798,5.82,7.0,35.33,,,,2014-01-23
000920,沃顿科技,0.0178,13.76,0.24,13.75,13.76,18507700.0,251261580.0,261100.0,0.0015,0.0155,1.36,0.043899999999999995,-14.48,6503266600.0,5806410400.0,0.8928,0.0015,,,,,,9744750.0,8762950.0,1.11,,,,0.01,1.58,26.89,195344520.0,3.27,0.413,膜材料,塑料制品,13.52,13.55,0.0022,,14.0,13.11,0.0385,0.0973,0.1026,0.5792,0.0658,45900.0,2700.0,27823.0,,0.34,,472621120.0,421977500.0,239859290.0,0.2921,4.2,4.0,-26.8,,,,1999-06-16
601827,三峰环境,0.0178,8.6,0.15,8.58,8.6,9970971.0,85579907.0,26000.0,0.0,0.0165,0.2,0.006,-71.28,14378626000.0,14378626000.0,1.0,0.0,,,,,,3472099.0,6498872.0,0.534,,,有,-0.04,0.88,11.39,1104046640.0,1.21,0.66,固废治理,环境治理,8.45,8.46,0.0012,,8.67,8.46,0.039900000000000005,0.0437,0.0275,0.0318,0.024900000000000002,14200.0,27200.0,16478.0,0.01,-29.16,,1671933300.0,1671933300.0,1331316840.0,0.0931,7.12,3.0,5.43,,,,2020-06-05
603231,索宝蛋白,0.0177,20.65,0.36,20.65,20.66,5983114.0,121830980.0,79400.0,-0.001,0.0078000000000000005,1.42,0.056299999999999996,-28.65,3953630500.0,2194392500.0,0.555,-0.001,,,,,,2830763.0,3152351.0,0.898,,,,-0.18,0.9,22.44,146687900.0,2.01,0.77,粮油加工,农产品加工,20.29,20.49,0.009899999999999999,,20.72,20.03,0.0366,0.115,0.08289999999999999,0.285,0.034,1100.0,5200.0,13336.0,0.0,-12.05,,191459110.0,106265982.0,174639070.0,0.6,10.26,1.0,12.67,,,,2023-12-15
000619,海螺新材,0.0177,6.31,0.11,6.3,6.31,6054713.0,38050761.0,81400.0,0.0,0.0161,0.41,0.0168,-64.33,2783775300.0,2271600000.0,0.816,0.0,,,,,,2529312.0,3525401.0,0.718,,,,-0.07,0.82,,-38348118.0,1.09,-0.087,其他建材,建筑材料,6.2,6.21,0.0016,,6.32,6.17,0.0128,0.0605,0.0713,0.026000000000000002,0.0242,96300.0,229700.0,9130.0,,-33.37,,441168830.0,360000000.0,-32098493.0,-0.45189999999999997,5.78,5.0,3.68,,,,1996-10-23
688636,智明达,0.0177,37.88,0.66,37.88,37.89,8284060.0,310463700.0,299.0,-0.0003,0.023799999999999998,1.08,0.049400000000000006,10.96,6349726100.0,6349726100.0,1.0,-0.0003,,,,,,4408254.0,3875806.0,1.14,,,,0.04,1.06,57.41,81987113.0,5.42,0.49,军工电子,军工电子,37.22,37.0,-0.0059,,38.25,36.51,0.013600000000000001,0.09539999999999998,0.1297,1.0188,0.0467,8777.0,1953.0,20890.0,0.01,2.01,,167627410.0,167627410.0,87948619.0,9.954,6.99,0.0,4.73,,,,2021-04-08
002084,海鸥住工,0.0177,4.02,0.07,4.01,4.02,39252271.0,156981430.0,1205500.0,0.0,0.0203,0.52,0.060899999999999996,-14.75,2597145300.0,2591430500.0,0.9978,0.0,,,,,,17312131.0,21940140.0,0.789,,,,-0.06,0.43,,-62264397.0,1.87,-0.097,其他家居用品,家居用品,3.95,3.94,-0.0025,,4.03,3.93,-0.1519,-0.1204,0.1167,0.3958,0.0253,527300.0,523100.0,17472.0,,-2.3,,646056040.0,644634440.0,-64832619.0,-12.75,2.16,2.0,24.4,,,,2006-11-24
000554,泰山石油,0.0177,6.9,0.12,6.89,6.9,20473581.0,140434550.0,296300.0,-0.0014000000000000002,0.0177,0.6,0.0565,-18.04,3317473900.0,2502307100.0,0.7543000000000001,-0.0015,,,,,,7777798.0,12695783.0,0.613,,,,0.38,1.16,20.84,113191872.0,2.86,0.235,油品石化贸易,石油加工贸易,6.78,6.78,0.0,,6.91,6.78,0.0044,0.0195,0.044199999999999996,0.1909,0.0192,160300.0,110900.0,17006.0,,15.17,,480793320.0,362653200.0,167512570.0,1.123,2.41,6.0,-56.44,,,,1993-12-15
002714,牧原股份,0.0177,51.19,0.89,51.18,51.19,49345356.0,2527457100.0,516400.0,-0.0012,0.0167,-0.06,0.013000000000000001,58.34,279639250000.0,195064370000.0,0.6976,-0.0012,,,,,,24357417.0,24987939.0,0.975,,,有,0.05,1.47,12.61,14778905000.0,3.69,2.74,生猪养殖,养殖业,50.3,50.35,0.001,,51.94,50.35,0.0187,0.0346,-0.0068000000000000005,0.3858,0.0316,2100.0,907.0,107713.0,1.47,6.27,,5462771000.0,3810595200.0,15096472000.0,0.41009999999999996,13.89,3.0,-12.14,,,,2014-01-28
600101,明星电力,0.0177,9.78,0.17,9.77,9.78,16139334.0,156898970.0,233800.0,0.001,0.0177,0.61,0.029500000000000002,-33.36,5358095000.0,5358095000.0,1.0,0.001,,,,,,5903772.0,10235562.0,0.577,,,,0.26,1.52,32.75,178079610.0,1.73,0.325,电能综合服务,电力,9.61,9.61,0.0,,9.78,9.58,0.0209,0.029500000000000002,0.050499999999999996,0.1267,0.0208,58300.0,323882.0,13803.0,0.0,15.54,,547862470.0,547862470.0,209231600.0,-0.2043,5.67,5.0,-17.07,,,,1997-06-27
301009,可靠股份,0.0177,13.81,0.24,13.81,13.82,4884312.0,67434863.0,53700.0,-0.0007000000000000001,-0.0029,0.03,0.0323,-68.36,3754386600.0,2085793700.0,0.5556,-0.0007000000000000001,,,,,,2327580.0,2556732.0,0.91,,,有,0.19,1.05,101.2,27984392.0,2.82,0.105,个护用品,美容护理,13.57,13.85,0.0206,,13.97,13.67,-0.0115,-0.0058,0.037599999999999995,0.3004,0.022099999999999998,8600.0,44700.0,8696.0,,18.63,,271860000.0,151035030.0,31087119.0,0.26789999999999997,4.91,10.0,-29.75,,,,2021-06-17
002137,实益达,0.0177,9.21,0.16,9.2,9.21,20394700.0,186555450.0,526800.0,0.0,0.0154,0.69,0.051399999999999994,-4.28,5318819700.0,3651384900.0,0.6865000000000001,0.0,,,,,,9470900.0,10923800.0,0.867,,,,0.01,0.82,,30308816.0,3.52,0.053,LED,光学光电子,9.05,9.07,0.0022,,9.21,9.01,0.0337,0.1527,0.099,0.0245,0.022099999999999998,104900.0,175500.0,25857.0,,0.37,,577504850.0,396458730.0,50266474.0,0.12369999999999999,2.62,0.0,-3.98,,,,2007-06-13
300490,华自科技,0.0177,12.1,0.21,12.1,12.11,34013538.0,402002190.0,287700.0,-0.0040999999999999995,0.0168,2.36,0.08650000000000001,-2.15,4823915200.0,4758356600.0,0.9864,-0.0040999999999999995,,,,,,18233250.0,15780288.0,1.16,,,,-0.14,1.01,,-188308460.0,2.19,-0.47,其他电源设备,其他电源设备,11.89,11.9,0.0008,,12.28,11.55,0.0756,-0.050199999999999995,-0.0366,0.5355,0.061399999999999996,28800.0,3800.0,57947.0,,-4.38,,398670670.0,393252610.0,-223396600.0,-0.33390000000000003,5.53,1.0,28.36,,,,2015-12-31
